label_id	feature 1_CDMPRtagRFPt_TFOR_pca_measured	feature 2_CDMPRtagRFPt_TFOR_pca_measured	feature 3_CDMPRtagRFPt_TFOR_pca_measured	feature 4_CDMPRtagRFPt_TFOR_pca_measured	feature 5_CDMPRtagRFPt_TFOR_pca_measured	feature 6_CDMPRtagRFPt_TFOR_pca_measured	feature 7_CDMPRtagRFPt_TFOR_pca_measured	feature 8_CDMPRtagRFPt_TFOR_pca_measured	feature 9_CDMPRtagRFPt_TFOR_pca_measured	feature 10_CDMPRtagRFPt_TFOR_pca_measured	feature 11_CDMPRtagRFPt_TFOR_pca_measured	feature 12_CDMPRtagRFPt_TFOR_pca_measured	feature 13_CDMPRtagRFPt_TFOR_pca_measured	feature 14_CDMPRtagRFPt_TFOR_pca_measured	feature 15_CDMPRtagRFPt_TFOR_pca_measured	feature 16_CDMPRtagRFPt_TFOR_pca_measured	feature 17_CDMPRtagRFPt_TFOR_pca_measured	feature 18_CDMPRtagRFPt_TFOR_pca_measured	feature 19_CDMPRtagRFPt_TFOR_pca_measured	feature 20_CDMPRtagRFPt_TFOR_pca_measured
25	3.4444661647363697	0.0547847669757609	-4.017219642504704	1.2668073662982484	-0.22144018163682	4.322621054645147	1.923613728440755	-2.0406515349660483	0.9444887025629158	0.3478740035948471	-0.3864747484333444	-1.2365290188334408	-1.0962750914205297	-1.7628561245988648	1.9100070979082515	0.2711330057751117	0.2936264395001206	-0.3657391056995178	-1.6867639218916368	0.6344978977286182
26	-0.9298523567899656	4.476402422704468	4.707057430762672	-1.6442998474799877	2.106485304846881	-1.1194082377603731	-1.3145682627881128	0.8961340687635871	-0.5859614170251728	-0.5741606498711664	0.4383746645954555	0.557344660857751	0.2995113430953272	-0.2231498909546804	2.211104779519665	-0.7162456242832013	0.0019685629858679	-0.3399126539348737	-0.7660474036117675	0.2338406083092157
27	-1.5521525311217732	2.909261973157078	2.539239094834268	-1.1871389701833253	3.261608218248611	-0.3118122712200459	-0.8361314783446832	-0.3999797543529305	-0.3793270660553294	-1.201230894818689	-0.1626091261752072	-0.2870502798307178	0.5783066819695393	-0.0986311784473129	1.52932398238006	0.3090044323224054	-0.8284440777557295	-0.2667332644627421	-0.0814579910210562	-0.9995376314724777
28	-0.2616774164134978	-1.6741504778462268	-3.601460891483025	-0.4872860583030136	0.4586093992469708	-0.8434313940531255	-1.3393168654729584	-2.4478208762012588	-1.4523127991463212	-0.3818637500076011	0.3614404154557336	-0.9359046087653218	-0.3952211066709157	1.5465580783792472	0.2566929548702535	0.6617767873179462	-1.575423724953788	0.5157770168919651	-0.2355565835151445	0.4742038862204588
29	-1.8433427109166312	1.3839813896023794	3.1713002861443456	-2.868311056206404	2.155358295916732	1.6506074493438685	-1.4391525678451926	-1.437745177221925	-0.6294400458192908	-0.4717811336365226	-0.6116062443744485	-1.6953539630248815	-0.8861977605428736	-0.7567099846036435	-1.128667382891897	-0.5110079107704852	0.1353686397151181	-0.8724307280089009	-0.0680828476011575	0.6629781030137873
30	-6.306979867281768	-1.3641740266705336	-2.524658827875227	5.116990477649988	0.7071592499127105	3.0650677594518703	1.3432365861446969	-0.2216500118539678	-1.2790314888551402	-1.2063928986129575	2.000090370304676	-0.4340558106523419	-0.7781608086791684	-0.1667618692694957	-1.473497150357682	1.3823118013645914	-0.4327595259874567	-0.5777375730947167	0.7290587048322712	0.0879784875521852
31	0.5214946200358813	2.600088020017299	-3.235431260423477	5.9766975047301445	4.2363765361389705	-0.6267511623286267	2.5522029811721474	-0.4445542157190913	-1.5554440240176832	-0.1067804062924073	0.1266855039656917	-0.0696995301250365	-1.8040896164066085	-0.3868398759539539	0.7034997947145998	-1.2116265000655044	0.4544326971320039	-1.2705610544248631	-0.7998244090593395	0.7779593676812746
32	-1.7550384731787612	-0.0542663989015949	1.3300639059945103	-1.71115184323702	-2.8315476153504617	1.231769119984324	0.3500980081609964	-0.5372651567320263	-1.0811021741146527	-0.6893506048164858	-0.5029226083384652	-1.1714937959821023	0.1801379940334482	0.5547916907131468	0.2999890538873636	-0.4000245058040166	-0.6694825145457766	-1.1316352540858168	-0.3501073064143037	0.347241082695981
33	-6.230981843502813	-1.5347062070066095	-1.7748944236032584	3.729138591482888	1.3336786076583342	0.956889966321386	2.3335366308827146	1.595209287000269	-1.3069872230651909	-0.4741091385442023	1.7109049506451637	-0.5489241884303788	2.682560129666901	-0.3921838038037751	0.5979534821526983	1.63470155399107	0.2924658785841466	0.5616688695523907	-0.6924744759041672	-0.3345998483861891
34	6.019633441560018	2.1841861011855674	1.69385454635894	1.3090153262990307	0.4865530149504282	1.8200592723152265	1.8952892497017413	1.0620207147376404	-0.3025216945376036	-0.104587279014003	0.6381023391506765	0.5639804339519177	0.986622533977432	0.2493821989975842	-1.7448595943811185	1.4278405871063429	0.7450776186811517	0.8310324983818231	0.588234368277124	-0.7245690546841398
35	2.9493543367825006	2.272153478902161	-0.7639590655376848	2.170254045306915	1.3576069554645702	3.666715263913322	0.414630468000297	0.3729538784409828	0.473975568986258	-1.0423661800960329	2.1478501650551767	-0.598255993000269	-0.3318604048608032	0.8289503310677332	0.6027546595462776	-0.2036309520827348	0.1702558683630852	1.7508000173966982	0.5622419857684354	0.8677285926737741
36	-4.902744416625856	-3.6536234631250615	-2.7490684237575187	0.020417557118265	0.5484762989758529	0.7105629437701765	0.2158720254495253	-1.823407856955944	-2.5405410529064385	-1.2246179436623983	-0.0118572463741835	0.7493423360388057	1.1177427283856518	0.6736194053886714	-0.2214093868520572	0.445954353601373	-0.7262127557301516	-0.4472181690540986	-0.4300906389846826	0.8496975988031809
37	-2.228957288397313	-2.981088495148553	0.7076924127828068	3.622199074287985	-3.0426800107627785	0.7199941613802783	-1.5915052514326662	0.0169669286017581	-2.9379069550688874	-0.1499189046518306	-0.4204534951787379	-0.3246675816237084	-0.3768714110900167	-0.5729391431666395	0.3699265118707674	-0.4615360174445309	1.4751528473725608	0.7566143837874327	-0.3048397702044583	2.0019448849001176
38	1.8634167493821483	-1.195048775440512	-1.2744152304946346	1.6499323480649266	-1.130248771590087	1.3443862021141462	-0.8270884999026166	0.1730523273319967	-0.3145806231914249	-0.3888386827727289	3.0841621958421364	-0.5058353309844795	0.7423427993293754	0.4518170024531909	1.2751247336446734	0.2562743330927398	-0.0897487241795615	-0.4921986936597634	-0.0891725845378351	-0.1927009295224727
39	2.561758777994796	2.9517510244755982	-2.1458204118145745	-0.9436513604830552	1.78955047196453	1.1446270346506564	0.6739394579857824	-0.5225117393130809	-0.2717487285910038	-0.5841256118353393	-0.6799829153940902	-0.2477817233694209	0.0341421115823045	0.5844886485253767	-0.3752506526288289	-0.8648447974575837	-0.0174964119205976	0.0319558889381406	0.7855795772702077	-0.6842088752712296
40	-2.12160468597778	0.8327020873500369	-0.1830875430846811	0.6107667186670072	2.6127241451462084	0.94214778932125	-0.4440702389521029	-1.851067007830192	-1.155207316758912	-1.3159949518484646	0.4213374185533302	-0.0832641656719066	0.3227017982046591	0.6950349617008204	-0.8945703597330479	-0.2946082716198773	1.9818328204432187	0.567190233528557	-0.3166644450813716	-0.568361264725368
41	-2.8653695328640247	-5.378464053816482	0.5497285148890847	3.448241359949643	-0.0455725341607675	-1.3803076981808706	0.8385489795958311	1.4234546921893292	-0.4621150818346703	-0.3784908831706439	0.5153892301834723	0.6463413101122953	-0.0483581569722833	0.0551909102702001	-0.5262925608420123	-0.5624286740302328	-0.3002712011178825	0.882559462886668	-0.3857908635891545	-1.4314582004645382
42	-2.8649573417226213	-5.371203587709151	-0.2500090238709745	-2.7962823374097394	-0.3039427997170623	0.4920763488711666	1.3090955703281075	2.5029702421097912	-0.7877764274386077	-2.7413717028708366	0.8279122882913694	2.297805115050586	0.083190714420258	-1.9429137542099089	0.0169169212424439	1.2297175988892288	2.130047102287268	-0.0552881409826678	-0.0607112685033431	-2.0264986327270247
43	-3.3985328319043515	-1.4533651618337722	2.466811675730042	-5.315098858614248	-0.5864358055049829	1.1808444339721609	-0.1760375375071266	-0.4207467338490641	-1.7281549278509014	0.1521843132767597	-0.1817091689047065	-0.7947275666730205	0.8427882503568893	0.1026722971169046	-0.594505590455338	0.4107361681591569	1.110769108800107	0.1864745531878512	-0.9123209484747384	-0.2378841237035132
44	-1.447571017283705	-3.37507810107348	1.3703732592350628	0.439413615824881	-2.8107877733756204	-2.3535489675019283	0.4474754474739451	-0.904702867801676	-0.7930031867523437	-0.1600431079880569	-0.0784529597017851	0.7650464758022764	-0.1379502738578673	-0.3548582079097816	2.2497309531492684	-1.4242860827098958	1.4807795763552425	0.4802132954593313	-1.5929920636505743	-0.8482855322015154
45	-0.5844347938983582	-4.202083522493274	2.586227141914503	-1.6899202050194686	-2.037763099803336	0.4508157570235228	-0.5382779643762828	-1.2690584146765256	1.4113170662106749	-0.5107569254844888	1.2981680755745726	1.0725633500119844	-0.3002173672522958	-1.9824979158007263	-0.5640162979893752	-0.5273163584074116	1.6729361835090617	-0.0320640399393495	-0.3801828720572933	-0.1732106138440144
46	-3.654199516663296	-4.230487278744298	2.689543660832685	-0.0411852910130232	-0.7645070967851969	-0.8401377879434602	0.7267371125011675	-0.3202091495893333	-2.3664643057536585	0.0617725493065993	0.5717621491042176	1.8216028572169407	1.665315307577498	-0.7377201960292112	0.1323033495842012	-0.5465713368830006	-0.2088342403863859	-1.0595886759212136	0.7621539735024428	0.1797889333772649
